osmid,speed_kmh
225660341,30.0
225660342,30.0
225660344,30.0
225660345,30.0
225660346,30.0
225660347,30.0
225660348,30.0
225660349,30.0
225660350,30.0
225660351,30.0
225660352,30.0
225660353,30.0
225660354,30.0
225660355,30.0
225660356,30.0
225660358,30.0
225661509,25.0
225661510,25.0
225661511,30.0
225661512,25.0
225661513,25.0
225661934,30.0
226558241,30.0
226558243,30.0
226558244,30.0
226558245,30.0
226558246,30.0
226558247,25.0
226558248,30.0
226558249,30.0
226558250,30.0
226558251,30.0
226558252,30.0
226558253,30.0
226558254,25.0
226558255,30.0
226558256,30.0
226558257,30.0
226558258,30.0
226558259,30.0
226558260,30.0
226558261,30.0
226558262,30.0
226558263,30.0
226558264,30.0
226558265,30.0
226558266,30.0
226558267,30.0
226558269,30.0
226558270,30.0
226558271,30.0
226558272,30.0
226558273,30.0
226558274,30.0
226558275,30.0
226558276,30.0
226558277,30.0
226558278,30.0
226558279,30.0
226558280,30.0
226558281,30.0
226558282,30.0
226559000,30.0
226559001,30.0
226559002,30.0
226559003,30.0
226559004,30.0
226559005,30.0
226559006,30.0
226559007,30.0
226559008,30.0
226559009,30.0
226559010,30.0
226559011,30.0
226559012,30.0
226559013,30.0
226559015,30.0
226559016,30.0
226559017,30.0
226559018,30.0
226559019,30.0
226559020,30.0
226559021,30.0
226559022,30.0
226559023,30.0
226559024,30.0
226560430,30.0
226560431,30.0
226560432,30.0
226560433,30.0
226560434,25.0
226560436,30.0
226566324,20.0
226566325,30.0
226566326,30.0
226566327,20.0
226566328,20.0
226566329,30.0
226566330,20.0
226566331,20.0
226566333,30.0
226566334,20.0
226566594,30.0
226566595,30.0
226566596,20.0
226566597,30.0
226566598,30.0
226571241,30.0
226571242,30.0
226571243,30.0
226571244,30.0
226571248,30.0
226571249,30.0
226571252,25.0
226571253,30.0
226571254,30.0
226571255,30.0
226571256,30.0
226571259,25.0
227900180,30.0
227900181,30.0
227900182,30.0
227900183,30.0
227900184,30.0
227900185,30.0
227900186,30.0
227900188,30.0
227900189,30.0
227900190,30.0
227900191,30.0
227900192,30.0
227900193,30.0
227900195,30.0
227900196,30.0
227900197,30.0
227900198,30.0
227900199,30.0
227900200,30.0
227900201,30.0
227900202,30.0
227900203,30.0
227901084,30.0
227901085,30.0
227901086,30.0
227901087,30.0
227901088,30.0
227901089,30.0
227901090,30.0
227901091,30.0
227901092,30.0
227901093,30.0
227901094,30.0
227901095,30.0
227901096,30.0
227901098,30.0
227901099,30.0
227901100,30.0
227901101,30.0
227901102,30.0
227901103,30.0
227901104,30.0
227901376,30.0
227901377,30.0
228132165,24.0
228132166,24.0
228132169,30.0
228132170,30.0
228132171,30.0
228132172,30.0
228132173,30.0
228132174,30.0
228132175,30.0
228132177,24.0
228132178,30.0
228132179,30.0
228132180,30.0
228132181,30.0
228132182,30.0
228132183,30.0
228132184,30.0
228132185,30.0
228132186,30.0
228132187,30.0
228132188,30.0
228132191,30.0
228132192,30.0
228132193,30.0
228132194,30.0
228132195,30.0
228132196,30.0
228132197,30.0
228132198,30.0
228132199,30.0
228132200,30.0
228132201,30.0
228132202,30.0
228132203,30.0
228132204,30.0
228132205,30.0
228132206,30.0
228132207,30.0
228132208,30.0
228132209,30.0
228132210,30.0
228132211,30.0
228132212,30.0
228132213,30.0
228132214,30.0
228132215,30.0
228132216,30.0
228132217,30.0
228132218,30.0
228132219,30.0
228132220,30.0
228132221,30.0
228132222,30.0
228132223,30.0
228132224,30.0
228132225,30.0
228132226,30.0
228132228,30.0
228132229,30.0
228132230,30.0
228132231,30.0
228132232,40.0
228132233,30.0
228132234,30.0
228132235,30.0
228132236,30.0
228132237,30.0
228132239,30.0
228132241,30.0
228132242,30.0
228132692,30.0
228132694,30.0
228132695,30.0
228132697,30.0
228136303,30.0
228136304,30.0
228136305,30.0
228148629,30.0
228148631,30.0
228148632,30.0
228148636,30.0
228148638,30.0
228148639,30.0
228148641,30.0
228148642,30.0
228148643,30.0
228148644,30.0
228148645,30.0
228148646,30.0
228148647,30.0
228148649,30.0
228150035,30.0
228150037,30.0
228150039,30.0
228150041,30.0
228151169,30.0
228151170,30.0
228151171,30.0
228151172,30.0
228151173,30.0
228161751,30.0
228161754,30.0
228161758,30.0
228161763,30.0
228161765,30.0
228161770,30.0
228161771,30.0
228161773,30.0
228161774,30.0
228161779,30.0
228161780,30.0
228161781,30.0
228161783,30.0
228161784,30.0
228161786,30.0
228161787,30.0
228161791,30.0
228161792,30.0
228161793,30.0
228161795,30.0
228161796,30.0
228161797,30.0
228161799,30.0
228161800,30.0
228161802,30.0
228161803,30.0
228161804,30.0
228161805,30.0
228161807,30.0
228161808,30.0
228161809,30.0
228161810,30.0
228161812,30.0
228161813,30.0
228161816,30.0
228171320,30.0
228171321,30.0
228171322,30.0
228171324,30.0
228171326,30.0
228171330,30.0
228171332,30.0
228171334,30.0
228171336,30.0
228171337,30.0
228171341,30.0
228171349,30.0
228171351,30.0
228171361,30.0
228171369,30.0
228171377,30.0
228171378,30.0
228171379,30.0
228171380,30.0
228171381,30.0
228171383,30.0
228171386,30.0
228171388,30.0
228171389,30.0
228171390,30.0
228787459,30.0
228787460,30.0
228787461,30.0
228787464,30.0
228787465,30.0
228787466,30.0
228787468,30.0
228787471,30.0
228787472,30.0
228809587,30.0
228809588,30.0
228841596,30.0
228841597,30.0
228841598,30.0
230189388,30.0
230189389,30.0
230189391,30.0
230189393,30.0
230189395,30.0
230189397,30.0
230189399,30.0
230189401,30.0
230189402,30.0
230189405,30.0
230189406,30.0
230189408,20.0
230189409,20.0
230189411,30.0
230189412,30.0
230189413,30.0
230189414,30.0
230189415,30.0
230189417,30.0
230189418,30.0
230189420,30.0
230189422,30.0
230189424,30.0
230189425,30.0
230189428,30.0
230189430,30.0
230189433,30.0
230189435,30.0
230189438,30.0
230189440,30.0
230189443,30.0
230189448,30.0
230189452,30.0
230189455,30.0
230189457,30.0
230189459,30.0
230189461,30.0
230189463,30.0
230189466,30.0
230189467,20.0
230189470,30.0
230189472,30.0
230189474,30.0
230189475,30.0
230189478,30.0
230189480,30.0
230189482,30.0
230189484,30.0
230189487,30.0
230189489,30.0
230189491,30.0
230189493,30.0
230189495,30.0
230189497,30.0
230189500,30.0
230189502,30.0
230189504,30.0
230189506,30.0
230189508,30.0
230189510,30.0
230189512,30.0
230189513,30.0
230189515,30.0
230189517,30.0
230192119,30.0
230192120,30.0
230192121,30.0
230192122,30.0
230192123,30.0
230192124,30.0
230192125,30.0
230192127,30.0
230192130,30.0
230192133,30.0
230192135,30.0
230192136,30.0
230192138,30.0
230192140,30.0
230192142,20.0
230192144,30.0
230192145,30.0
230192146,30.0
230192147,30.0
230192148,30.0
230192149,30.0
230192150,30.0
230192151,30.0
230192152,30.0
230192153,30.0
230192154,30.0
230192155,30.0
230192156,30.0
230192157,30.0
230192158,30.0
230192159,30.0
230192160,30.0
230192161,30.0
230192162,30.0
230192163,30.0
230192164,30.0
230192166,30.0
230192167,30.0
230193014,30.0
230193015,30.0
230193016,30.0
230193017,30.0
230193018,30.0
230193019,30.0
230193020,30.0
230193021,30.0
230193022,30.0
230193023,30.0
230193024,30.0
230193025,30.0
230193026,30.0
230193027,30.0
230193028,30.0
230193029,30.0
230193030,30.0
230193031,30.0
230193032,30.0
230193033,30.0
230193034,30.0
230193035,30.0
230193036,30.0
230193037,30.0
230193038,30.0
230193039,30.0
230193040,30.0
230193041,30.0
230193042,30.0
230193043,30.0
230193044,30.0
230206104,30.0
230206105,30.0
230206107,25.0
230206109,30.0
230206112,30.0
230206114,30.0
230206116,30.0
230206118,25.0
230206120,30.0
230206124,30.0
230206126,30.0
230206128,30.0
230206129,30.0
230206131,30.0
230206132,30.0
230206133,30.0
230206134,30.0
230206135,30.0
230206137,30.0
230206138,30.0
230206140,30.0
230206142,30.0
230206144,30.0
230206145,30.0
230206148,30.0
230206149,30.0
230206152,30.0
230206155,30.0
230206157,30.0
230206159,30.0
230206161,30.0
230206163,30.0
230206164,30.0
230206166,30.0
230206167,30.0
230206168,30.0
230206169,30.0
230206171,30.0
230206173,30.0
230206175,30.0
230206177,30.0
230206179,30.0
230206184,30.0
230206186,30.0
230206188,30.0
230206189,30.0
230206192,30.0
230206194,30.0
230206195,30.0
230206199,30.0
230206200,30.0
230206201,30.0
230206203,30.0
230206207,30.0
230206209,30.0
230206210,30.0
230300723,30.0
230300724,30.0
230300725,30.0
230300726,30.0
230300727,30.0
230300728,30.0
230300729,30.0
230300730,30.0
230300731,30.0
230300732,30.0
230300733,25.0
230300734,30.0
230300735,30.0
230300737,30.0
230300738,30.0
230300740,30.0
230300742,30.0
230300743,30.0
230305815,30.0
230305817,30.0
230305819,30.0
230305820,30.0
230305822,30.0
230305823,30.0
230305824,30.0
230305825,30.0
230305826,30.0
230305827,30.0
230305828,30.0
230305829,30.0
230305830,30.0
230305831,30.0
230305832,30.0
230305833,30.0
230305834,30.0
230305835,30.0
230305836,30.0
230305838,30.0
230305839,30.0
230305840,30.0
230305842,30.0
230305844,30.0
230305845,30.0
230305846,30.0
230305847,30.0
230305848,30.0
230305849,30.0
230305850,30.0
230305851,30.0
230305852,30.0
230305853,30.0
230305854,30.0
230305855,30.0
230305856,30.0
230305857,30.0
230305858,30.0
230305859,30.0
230305860,30.0
230305861,30.0
230305862,30.0
230305863,30.0
230305864,30.0
230305865,30.0
230305866,30.0
230305867,30.0
230305868,30.0
230305869,30.0
230305870,30.0
230305871,30.0
230305872,30.0
230305873,30.0
230305874,30.0
230305875,30.0
230305876,30.0
230305877,30.0
230305878,30.0
230305879,30.0
230305880,30.0
230305881,30.0
230305882,30.0
230305883,30.0
230305884,30.0
230305885,30.0
230305886,30.0
230305887,30.0
230305888,30.0
230307956,30.0
230307957,30.0
230307958,30.0
230307959,30.0
230307960,30.0
230307961,30.0
230307962,30.0
230307963,30.0
230307964,30.0
230307965,30.0
230307966,30.0
230307967,30.0
230307968,30.0
230307969,30.0
230318824,30.0
230318825,30.0
230318826,30.0
230318827,30.0
230318830,30.0
230318831,30.0
230318832,30.0
230318833,30.0
230318834,30.0
230318835,30.0
230323138,30.0
230323139,30.0
230323140,30.0
230323141,30.0
230323142,30.0
230323143,30.0
230323144,30.0
230323145,30.0
230323146,30.0
230323147,30.0
230323148,30.0
230323149,30.0
230323150,30.0
230323151,30.0
230323152,30.0
230323153,30.0
230323154,30.0
230323155,30.0
230323156,30.0
230323157,30.0
230323158,30.0
230323159,30.0
230323160,20.0
230323162,25.0
230323163,30.0
230333021,30.0
230333022,30.0
230333023,30.0
230333024,30.0
230333025,45.0
230333026,30.0
230333027,30.0
230333028,30.0
230333029,25.0
230333030,30.0
230333032,30.0
230333033,45.0
230333034,30.0
230333035,30.0
230333036,30.0
230333037,30.0
230333038,30.0
230333039,30.0
230333040,30.0
230333041,30.0
230333042,30.0
230333043,30.0
230333044,30.0
230333045,30.0
230333046,30.0
230333047,30.0
230333048,30.0
230333049,30.0
230333050,30.0
230333051,30.0
230333052,30.0
230333053,30.0
230333054,30.0
230333055,30.0
230333056,30.0
230333057,30.0
230333058,30.0
230333059,30.0
230333060,30.0
230333061,30.0
230333062,30.0
230333063,30.0
230333064,30.0
230333065,30.0
230333066,30.0
230333067,30.0
230333069,30.0
230333070,30.0
230333071,30.0
230333072,30.0
230333073,30.0
230333074,30.0
230333075,30.0
230333076,30.0
230333077,30.0
230333078,30.0
230333079,30.0
230333080,30.0
230333081,30.0
230333082,30.0
230333083,30.0
230333084,30.0
230333085,30.0
230333086,30.0
230333087,30.0
230333088,30.0
230333089,30.0
230333090,30.0
230333091,30.0
230333092,30.0
230333093,30.0
230333094,30.0
230333095,30.0
230333096,30.0
230333097,30.0
230333098,30.0
230333099,45.0
230333100,30.0
230333101,30.0
230333102,30.0
230333103,30.0
230333104,30.0
230333105,30.0
230333107,30.0
230333108,30.0
230333109,30.0
230333110,30.0
230333111,30.0
230333112,30.0
230333113,30.0
230333114,30.0
230333115,30.0
230333116,30.0
230333117,30.0
230333118,30.0
230333119,30.0
230333120,30.0
230333121,30.0
230333122,45.0
230333124,30.0
230333125,45.0
230333126,30.0
230333127,30.0
230333128,45.0
230333129,45.0
230340134,30.0
230340135,30.0
230340136,30.0
230340137,30.0
230340138,25.0
230340139,30.0
230340140,30.0
230340141,30.0
230340142,30.0
230340143,30.0
230340144,30.0
230340145,24.0
230340146,30.0
230340147,30.0
230340148,20.0
230340149,30.0
230340151,30.0
230340152,30.0
230340153,30.0
230340154,25.0
230340155,30.0
230340156,30.0
230340157,25.0
230340158,30.0
230340159,30.0
230340160,30.0
230340162,24.0
230340163,20.0
230340164,30.0
230340165,30.0
230340166,24.0
230340167,30.0
230340168,30.0
230340169,30.0
230340170,30.0
230340171,30.0
230340172,30.0
230340173,30.0
230340174,30.0
230340175,30.0
230340176,30.0
230340177,30.0
230340178,30.0
230340179,30.0
230340180,30.0
230340181,30.0
230340182,30.0
230340183,24.0
230340184,30.0
230340185,30.0
230340186,30.0
230340187,30.0
230340188,30.0
230340189,30.0
230340190,30.0
230340191,30.0
230340193,30.0
230340194,30.0
230340195,30.0
230340196,30.0
230340198,30.0
230340200,20.0
230340201,30.0
230340202,30.0
230340203,30.0
230340204,30.0
230340205,30.0
230340206,30.0
230340207,30.0
230340208,30.0
230340209,30.0
230340210,30.0
230340211,30.0
230343803,30.0
230343804,25.0
230343805,30.0
230343806,25.0
230343807,30.0
230343808,30.0
230343809,30.0
230343810,25.0
230343811,30.0
230343812,30.0
230343813,30.0
230343814,25.0
230343815,25.0
230343816,30.0
230343817,30.0
230343818,30.0
230343819,30.0
230343820,30.0
230343821,30.0
230343822,30.0
230343823,30.0
230343824,30.0
230343825,30.0
230343826,30.0
230343827,20.0
230343828,30.0
230343829,30.0
230343830,30.0
230343831,30.0
230343832,30.0
230343833,30.0
230343834,30.0
230343835,30.0
230343836,30.0
230343837,30.0
230343838,30.0
230343839,30.0
230343840,30.0
230343841,30.0
230343842,30.0
230343843,30.0
230343844,30.0
230343845,30.0
230343846,30.0
230343847,30.0
230343848,30.0
230343849,30.0
230343850,30.0
230343851,30.0
230343852,30.0
230343853,30.0
230343854,30.0
230343855,30.0
230343856,30.0
230343857,30.0
230343858,30.0
230343859,30.0
230343860,30.0
230343861,30.0
230343862,30.0
230343863,30.0
230343864,30.0
230343865,30.0
230343866,30.0
230343867,30.0
230343868,30.0
230343869,30.0
230343870,30.0
230343871,30.0
230343872,30.0
230343873,30.0
230343874,30.0
230343875,30.0
230343876,30.0
230343877,30.0
230343878,30.0
230343879,30.0
230343880,30.0
230343881,30.0
230343882,30.0
230343883,30.0
230343884,30.0
230343885,30.0
230343886,30.0
230343887,30.0
230343888,30.0
230343889,30.0
230343890,30.0
230343891,25.0
230343892,30.0
230343893,30.0
230343894,30.0
230343895,30.0
230343896,30.0
230343897,30.0
230343898,30.0
230343899,30.0
230343900,30.0
230343901,30.0
230343902,30.0
230343903,30.0
230934053,30.0
230934054,30.0
230934055,30.0
230934056,30.0
230934057,30.0
230934058,30.0
230934059,30.0
230934060,30.0
230934061,30.0
230934062,30.0
230934063,30.0
230934431,30.0
230934585,30.0
231069480,30.0
231069481,30.0
231069482,25.0
231069485,30.0
231069488,30.0
231069489,30.0
231069490,30.0
231069491,30.0
231069492,30.0
231069493,30.0
231069494,30.0
231069495,30.0
231069496,30.0
231069497,30.0
231069498,30.0
231069499,20.0
231069500,30.0
231069501,30.0
231069502,30.0
231069503,30.0
231069504,30.0
231069505,30.0
231069506,30.0
231069507,30.0
231069508,30.0
231069509,30.0
231069510,30.0
231069512,30.0
231069513,30.0
231069514,30.0
231069515,30.0
231069516,30.0
231069517,25.0
231069518,30.0
231069519,30.0
231069520,30.0
231069521,30.0
231069522,30.0
231069523,30.0
231069524,30.0
231069525,30.0
231069526,30.0
231069527,30.0
231069528,30.0
231069529,30.0
231069530,30.0
231069531,30.0
231069532,30.0
231069533,30.0
231069534,30.0
231069535,30.0
231069536,30.0
231069537,30.0
231069538,30.0
231069539,30.0
231069540,30.0
231069541,30.0
231069542,30.0
231069543,30.0
231069544,30.0
231069545,30.0
231069547,30.0
231069548,30.0
231069549,30.0
231069551,30.0
231069552,30.0
231069553,30.0
231069554,30.0
231069555,30.0
231069556,30.0
231069557,30.0
231069558,30.0
231069559,30.0
231069560,30.0
231069561,20.0
231069562,30.0
231069563,30.0
231069564,30.0
231069565,30.0
231069566,30.0
231069567,30.0
231069568,30.0
231069569,30.0
231069570,30.0
231069571,30.0
231069572,30.0
231069573,30.0
231069574,30.0
231069575,30.0
231069576,30.0
231069577,30.0
231069578,30.0
231069579,30.0
231069580,30.0
231069581,30.0
231069582,30.0
231069583,30.0
231069584,30.0
231069586,30.0
231069587,30.0
231069588,30.0
231069589,30.0
231069590,30.0
231069591,30.0
231069592,30.0
231069593,30.0
231069594,30.0
231069595,30.0
231069596,30.0
231069597,30.0
231069598,30.0
231069599,30.0
231069600,40.0
231069601,25.0
231069602,30.0
231069603,30.0
231069604,25.0
231069605,25.0
231069606,30.0
231069607,30.0
231069608,30.0
231069609,40.0
231069610,30.0
231069611,30.0
231069612,25.0
231078166,30.0
231078167,30.0
231078168,30.0
231078169,20.0
231078170,30.0
231078171,40.0
231078173,30.0
231078174,30.0
231078175,30.0
231078176,30.0
231078177,30.0
231078178,30.0
231078179,30.0
231078180,30.0
231078181,30.0
231078182,30.0
231078183,30.0
231078185,30.0
231078186,30.0
231078187,30.0
231078188,30.0
231078190,30.0
231078191,30.0
231078192,30.0
231078193,30.0
231078195,30.0
231078196,30.0
231078197,30.0
231078198,30.0
231078199,30.0
231078200,30.0
231078201,30.0
231078202,30.0
231078203,30.0
231078204,30.0
231078205,30.0
231078206,30.0
231078207,30.0
231078208,30.0
231078209,30.0
231078210,30.0
231078211,30.0
231078212,30.0
231078213,30.0
231078214,30.0
231078215,30.0
231078216,30.0
231078217,30.0
231078218,30.0
231078219,30.0
231078220,30.0
231078221,30.0
231078222,30.0
231078223,30.0
231078224,30.0
231078225,30.0
231078226,30.0
231078227,30.0
231078228,30.0
233393077,30.0
233393078,30.0
233393079,30.0
233393080,30.0
233393081,30.0
233393082,30.0
233393083,30.0
233393084,30.0
233393085,30.0
233393086,30.0
233393087,30.0
233393088,30.0
233393089,30.0
233393090,30.0
233393092,30.0
233393093,30.0
233393095,30.0
233393096,30.0
233393098,30.0
233393101,30.0
233393103,30.0
233393104,25.0
233393105,25.0
233393107,30.0
233393108,30.0
233393109,30.0
233393110,30.0
233393111,30.0
233393112,30.0
233393113,30.0
233393114,30.0
233393116,30.0
233393117,30.0
233393118,30.0
233393119,30.0
233393120,30.0
233393121,25.0
233393122,30.0
233393125,30.0
233393126,25.0
233393128,30.0
233393129,30.0
233393130,30.0
233393131,30.0
233393133,30.0
233393134,30.0
233393135,30.0
233393136,30.0
233393138,30.0
233393139,30.0
233393141,30.0
233393142,30.0
233393143,30.0
233393146,30.0
233393148,25.0
233393149,30.0
233393150,30.0
237807551,30.0
240081391,50.0
240081392,50.0
240081393,50.0
240081396,30.0
240146175,30.0
240146176,30.0
240146177,30.0
242865128,50.0
242865133,30.0
242865135,30.0
242865139,25.0
242865141,30.0
242865142,50.0
242865144,50.0
242865147,50.0
242865149,50.0
242865154,50.0
242865155,50.0
242865162,50.0
242871811,40.0
242873787,50.0
242873789,50.0
242873790,50.0
242877602,50.0
242877603,30.0
242877604,30.0
242877605,50.0
242877606,30.0
245021408,25.0
245021410,40.0
255530644,30.0
255542233,50.0
255542234,50.0
255547672,50.0
259350508,45.0
259350509,30.0
259350510,45.0
264568127,30.0
264568128,30.0
264568129,30.0
264568130,50.0
267288005,30.0
267288007,30.0
267288008,30.0
267288009,30.0
267288010,30.0
267288011,30.0
267288012,30.0
267288013,30.0
267288014,30.0
267288015,30.0
267288016,30.0
267288017,30.0
267288018,30.0
267288019,30.0
267288020,30.0
267288021,30.0
